text,x_distance,y_distance,digit_ratio,special_chars,pattern_score,character_count,horizontal_score,vertical_score,alignment_score,normalized_distance,is_integer,is_valid
+1-443-470-7200 or 855-291-4527,0.2534710764884949,-0.1873404085636139,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.3530045729936475,1,0
707-762-2312,0.13429343700408936,-0.15468978881835938,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.868152359520903,1,0
(650) 464-8573,0.3297908157110214,-0.14300280809402466,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.306200320867144,1,0
707-481-3039,0.13438844680786133,-0.14353451132774353,0.8333333333333334,2,0.4,12,0.0,0.0,0,-0.9362862063689056,1,0
+1-443-470-7200 or 855-291-4527,0.2529793977737427,-0.13255605101585388,0.6774193548387096,6,0.0,31,0.0,0.0,0,-1.9084855374050271,1,0
707-481-3039,0.13427716493606567,-0.09439781308174133,0.8333333333333334,2,0.4,12,0.0,0.0,0,-1.4224756170506585,1,0
(650) 771-7208,0.3298589773476124,-0.08807560801506042,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.745222201740685,1,0
+1-443-470-7200 or 855-291-4527,0.2536545395851135,-0.07767054438591003,0.6774193548387096,6,0.0,31,0.0,0.0,0,-3.265817272273439,1,0
+5184990811669,0.19462358951568604,0.027107298374176025,0.9285714285714286,1,0.4,14,0.0,1.0,0,7.179483818176092,1,0
800-543-8917 303-449-3711,0.03277057409286499,0.491432785987854,0.8,4,0.4,25,0.0377391444346605,1.0,0,0.0666836001659742,1,0
626-379-0474,0.047058939933776855,-0.253262996673584,0.8333333333333334,2,0.5,12,0.009041827269900948,0.0,0,-0.18581129641186803,1,0
(510) 604-6542,0.5109787657856941,-0.2472018003463745,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.0670595122253546,1,0
+1-443-470-7200 or 855-291-4527,0.07161605358123779,-0.23653091490268707,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.3027779958010893,1,0
480-221-3888,0.04715168476104736,-0.19845449924468994,0.8333333333333334,2,0.5,12,0.008958356670697146,0.0,0,-0.2375956329341923,1,0
(619) 573-2222,0.510935802012682,-0.1923031508922577,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.656942731227937,1,0
+1-443-470-7200 or 855-291-4527,0.07227301597595215,-0.1817169189453125,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.3977252867851536,1,0
707-762-2312,0.04690462350845337,-0.14906629920005798,0.8333333333333334,2,0.5,12,0.009182439665894332,0.0,0,-0.31465823206448257,1,0
(650) 464-8573,0.5109888762235641,-0.13737931847572327,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.719574397861503,1,0
707-481-3039,0.046809613704681396,-0.13791102170944214,0.8333333333333334,2,0.5,12,0.009270097603752716,0.0,0,-0.3394214077009063,1,0
+1-443-470-7200 or 855-291-4527,0.07178133726119995,-0.1269325613975525,0.6774193548387096,6,0.2,31,0.0,0.0,0,-0.5655121269357051,1,0
707-481-3039,0.04692089557647705,-0.08877432346343994,0.8333333333333334,2,0.5,12,0.0091675100876575,0.0,0,-0.5285472453422426,1,0
(650) 771-7208,0.5110570378601551,-0.08245211839675903,0.7142857142857143,3,0.6,14,0.0,0.0,0,-6.198303283175885,1,0
+1-443-470-7200 or 855-291-4527,0.0724564790725708,-0.07204705476760864,0.6774193548387096,6,0.2,31,0.0,0.0,0,-1.0056966936813685,1,0
+5184990811669,0.01342552900314331,0.03273078799247742,0.9285714285714286,1,0.5,14,0.26117805522845533,1.0,1,0.4101679079135192,1,0
800-543-8917 303-449-3711,0.14842748641967773,0.4970562756061554,0.8,4,0.30000000000000004,25,0.0,1.0,0,0.2986124410686318,1,0
626-379-0474,0.08194327354431152,-0.2647947371006012,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.309460769131331,1,0
(510) 604-6542,0.5458630993962288,-0.2587335407733917,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.1097581995854067,1,0
+1-443-470-7200 or 855-291-4527,0.036731719970703125,-0.24806265532970428,0.6774193548387096,6,0.2,31,0.0253957866898254,0.0,0,-0.14807496112965213,1,0
480-221-3888,0.08203601837158203,-0.20998623967170715,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.390675166025183,1,0
(619) 573-2222,0.5458201356232166,-0.2038348913192749,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.677769295824668,1,0
+1-443-470-7200 or 855-291-4527,0.03738868236541748,-0.1932486593723297,0.6774193548387096,6,0.2,31,0.023781002376132492,0.0,0,-0.1934754733219346,1,0
707-762-2312,0.08178895711898804,-0.1605980396270752,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.5092806026120494,1,0
(650) 464-8573,0.5458732098340988,-0.14891105890274048,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.665791376730513,1,0
707-481-3039,0.08169394731521606,-0.14944276213645935,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.5466607603343107,1,0
+1-443-470-7200 or 855-291-4527,0.03689700365066528,-0.1384643018245697,0.6774193548387096,6,0.2,31,0.024979485647565542,0.0,0,-0.26647496603405474,1,0
707-481-3039,0.08180522918701172,-0.10030606389045715,0.8333333333333334,2,0.5,12,0.0,0.0,0,-0.8155642996883085,1,0
(650) 771-7208,0.5459413714706898,-0.09398385882377625,0.7142857142857143,3,0.6,14,0.0,0.0,0,-5.808946208950338,1,0
+1-443-470-7200 or 855-291-4527,0.03757214546203613,-0.08357879519462585,0.6774193548387096,6,0.2,31,0.02334868656823696,0.0,0,-0.44954698044549596,1,0
+5184990811669,0.021458804607391357,0.021199047565460205,0.9285714285714286,1,0.5,14,0.11696500859660859,1.0,0,1.0122054934609075,1,0
800-543-8917 303-449-3711,0.1833118200302124,0.4855245351791382,0.8,4,0.30000000000000004,25,0.0,1.0,0,0.37755340707791646,1,0
626-379-0474,0.23635542392730713,-0.2589339315891266,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-0.9128055766284477,1,0
(510) 604-6542,0.7002752497792244,-0.2528727352619171,0.7142857142857143,3,0.6,14,0.0,0.0,0,-2.769290324416447,1,0
+1-443-470-7200 or 855-291-4527,0.11768043041229248,-0.24220184981822968,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.485879510747427,1,0
480-221-3888,0.23644816875457764,-0.20412543416023254,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.1583530885331041,1,0
(619) 573-2222,0.7002322860062122,-0.1979740858078003,0.7142857142857143,3,0.6,14,0.0,0.0,0,-3.537007483360764,1,0
+1-443-470-7200 or 855-291-4527,0.11702346801757812,-0.1873878538608551,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.6245020160511068,1,0
707-762-2312,0.23620110750198364,-0.15473723411560059,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.5264757401651778,1,0
(650) 464-8573,0.7002853602170944,-0.14305025339126587,0.7142857142857143,3,0.6,14,0.0,0.0,0,-4.895414296932302,1,0
707-481-3039,0.23610609769821167,-0.14358195662498474,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-1.6444109528737219,1,0
+1-443-470-7200 or 855-291-4527,0.11751514673233032,-0.1326034963130951,0.6774193548387096,6,0.1,31,0.0,0.0,0,-0.8862212250880919,1,0
707-481-3039,0.23621737957000732,-0.09444525837898254,0.8333333333333334,2,0.30000000000000004,12,0.0,0.0,0,-2.501130122935824,1,0
(650) 771-7208,0.7003535218536854,-0.08812305331230164,0.7142857142857143,3,0.6,14,0.0,0.0,0,-7.947539753433294,1,0
+1-443-470-7200 or 855-291-4527,0.11684000492095947,-0.07771798968315125,0.6774193548387096,6,0.1,31,0.0,0.0,0,-1.50340363667341,1,0
+5184990811669,0.17587095499038696,0.027059853076934814,0.9285714285714286,1,0.4,14,0.0,1.0,0,6.49909130692889,1,0
800-543-8917 303-449-3711,0.337723970413208,0.4913853406906128,0.8,4,0.2,25,0.0,1.0,0,0.6872880714155751,1,0
800-543-8917 303-449-3711,0.37312427908182144,0.7558673918247223,0.8,4,0.2,25,0.0,0.0,0,0.49363656837279807,1,0
800-543-8917 303-449-3711,0.3730352632701397,0.39700037240982056,0.8,4,0.30000000000000004,25,0.0,1.0,0,0.9396321755912197,1,0
800-543-8917 303-449-3711,0.373034305870533,0.7852191627025604,0.8,4,0.2,25,0.0,0.0,0,0.47506969839723473,1,0
800-543-8917 303-449-3711,0.37302183359861374,0.42018139362335205,0.8,4,0.2,25,0.0,1.0,0,0.8877616941108375,1,0
800-543-8917 303-449-3711,0.37293877452611923,0.7495643198490143,0.8,4,0.2,25,0.0,0.0,0,0.49754006041960513,1,0
800-543-8917 303-449-3711,0.3729514144361019,0.4459582567214966,0.8,4,0.2,25,0.0,1.0,0,0.8362903310447745,1,0
2032739273,0.4715542793273926,0.17524008825421333,1.0,0,0.5,10,0.0,1.0,0,2.690888786557481,1,0
(203) 249-3514,0.003092404454946518,0.18162711337208748,0.7142857142857143,3,1.0,14,0.7340042607891264,1.0,1,0.017026023105857782,1,1
+1-443-470-7200 or 855-291-4527,0.5866177678108215,0.19199133291840553,0.6774193548387096,6,0.2,31,0.0,1.0,0,3.055422885350985,1,0
2032739273,0.4716610312461853,0.23015641048550606,1.0,0,0.5,10,0.0,1.0,0,2.0492976100627778,1,0
(203) 361-4746,0.0031637847423553467,0.23642705753445625,0.7142857142857143,3,1.0,14,0.7287835721592145,1.0,1,0.013381595971934368,1,1
+1-443-470-7200 or 855-291-4527,0.5866230726242065,0.24691202118992805,0.6774193548387096,6,0.2,31,0.0,1.0,0,2.375828823434022,1,0
6175717860,0.47170746326446533,0.28494100645184517,1.0,0,0.5,10,0.0,1.0,0,1.6554507674676016,1,0
(617) 947-1416,0.0031403042376041412,0.29131879284977913,0.7142857142857143,3,1.0,14,0.7304968033616169,1.0,1,0.01077957733968134,1,1
+1-443-470-7200 or 855-291-4527,0.5867459774017334,0.30173172429203987,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.944588472391997,1,0
6175717860,0.4716993570327759,0.33980776742100716,1.0,0,0.5,10,0.0,1.0,0,1.3881318031101961,1,0
(617) 947-5917,0.0032255761325359344,0.3459516055881977,0.7142857142857143,3,1.0,14,0.724294201659306,1.0,1,0.009323751520968386,1,1
+1-443-470-7200 or 855-291-4527,0.5865123867988586,0.35654662922024727,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.6449762632878346,1,0
2032493514,0.4715679883956909,0.3947133906185627,1.0,0,0.5,10,0.0,1.0,0,1.1947068553966067,1,0
(203) 273-9273,0.003097500652074814,0.4010782428085804,0.7142857142857143,3,0.9,14,0.7336302930472877,1.0,1,0.007722914380670483,1,1
+1-443-470-7200 or 855-291-4527,0.5868181586265564,0.4113621301949024,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.4265210359239635,1,0
203-249-3514,0.46736061573028564,0.44958670809865,0.8333333333333334,2,0.4,12,0.0,1.0,0,1.039531569283331,1,0
(203) 561-4158,0.0029789358377456665,0.45578445866703987,0.7142857142857143,3,0.9,14,0.742380336857697,1.0,1,0.006535829042149932,1,1
+1-443-470-7200 or 855-291-4527,0.5858247876167297,0.4662693031132221,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.2564059596016708,1,0
2694292367,0.4715397357940674,0.5041817910969257,1.0,0,0.4,10,0.0,1.0,0,0.9352555147075955,1,0
(313) 986-3521,0.0031294822692871094,0.5108433254063129,0.7142857142857143,3,0.9,14,0.7312877726027922,1.0,1,0.006126097743765669,1,1
+1-443-470-7200 or 855-291-4527,0.5869948267936707,0.5211846120655537,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.1262682875440537,1,0
3365581004,0.47187334299087524,0.5589895136654377,1.0,0,0.4,10,0.0,1.0,0,0.8441526849833034,1,0
(703) 254-3030,0.003477625548839569,0.5654967315495014,0.7142857142857143,3,0.9,14,0.7062665558505525,1.0,1,0.006149671970054846,1,1
+1-443-470-7200 or 855-291-4527,0.5859107971191406,0.5761976726353168,0.6774193548387096,6,0.1,31,0.0,1.0,0,1.0168555134627508,1,0
336-558-1004,0.46755093336105347,0.6139843948185444,0.8333333333333334,2,0.4,12,0.0,1.0,0,0.7615017186186199,1,0
(703) 254-3029,0.0032524242997169495,0.6205142624676228,0.7142857142857143,3,0.9,14,0.7223522125867582,1.0,1,0.005241489607818718,1,1
+1-443-470-7200 or 855-291-4527,0.5869855284690857,0.630874503403902,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.930430053634977,1,0
6196636492,0.47193771600723267,0.6686876304447651,1.0,0,0.4,10,0.0,1.0,0,0.7057660240063189,1,0
(619) 517-8465,0.0032896101474761963,0.6753096468746662,0.7142857142857143,3,0.9,14,0.7196710727585889,1.0,1,0.004871254677681291,1,1
+1-443-470-7200 or 855-291-4527,0.5860353112220764,0.685853648930788,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.8544599240315351,1,0
619 663 6492,0.46821826696395874,0.7235783822834492,0.8333333333333334,0,0.4,12,0.0,0.0,0,0.6470862471044575,1,0
(619) 663-6492,0.0032031089067459106,0.730162251740694,0.7142857142857143,3,0.9,14,0.7259233191983108,0.0,1,0.004386839380247863,1,1
+1-443-470-7200 or 855-291-4527,0.5870352387428284,0.7405406124889851,0.6774193548387096,6,0.1,31,0.0,0.0,0,0.7927106712744788,1,0
800-543-8917 303-449-3711,0.3662868142127991,0.9258294589817524,0.8,4,0.1,25,0.0,0.0,0,0.3956305505606814,1,0
2032739273,0.16244444251060486,0.049843430519104004,1.0,0,0.6000000000000001,10,0.0,1.0,0,3.2590289590798784,1,0
(203) 249-3514,0.3060174323618412,0.05623045563697815,0.7142857142857143,3,0.8,14,0.0,1.0,0,5.442104048265154,1,1
+1-443-470-7200 or 855-291-4527,0.2775079309940338,0.0665946751832962,0.6774193548387096,6,0.2,31,0.0,1.0,0,4.167056347581554,1,0
2032739273,0.16255119442939758,0.10475975275039673,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.5516421003263743,1,0
(203) 361-4746,0.3059460520744324,0.11103039979934692,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.755491263078104,1,1
+1-443-470-7200 or 855-291-4527,0.2775132358074188,0.12151536345481873,0.6774193548387096,6,0.2,31,0.0,1.0,0,2.2837519813584746,1,0
6175717860,0.1625976264476776,0.15954434871673584,1.0,0,0.6000000000000001,10,0.0,1.0,0,1.0191310981830057,1,0
(617) 947-1416,0.3059695325791836,0.1659221351146698,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.8440438240738848,1,1
+1-443-470-7200 or 855-291-4527,0.2776361405849457,0.17633506655693054,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.5744716665510408,1,0
6175717860,0.16258952021598816,0.21441110968589783,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.7583038124766975,1,0
(617) 947-5917,0.3058842606842518,0.22055494785308838,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.3868783121097252,1,1
+1-443-470-7200 or 855-291-4527,0.2774025499820709,0.23114997148513794,0.6774193548387096,6,0.2,31,0.0,1.0,0,1.20009251183228,1,0
2032493514,0.1624581515789032,0.26931673288345337,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.6032211464115013,1,0
(203) 273-9273,0.3060123361647129,0.27568158507347107,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1100169279215037,1,1
+1-443-470-7200 or 855-291-4527,0.2777083218097687,0.2859654724597931,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.9711219620293582,1,0
203-249-3514,0.15825077891349792,0.32419005036354065,0.8333333333333334,2,0.6000000000000001,12,0.0,1.0,0,0.48814049226849116,1,0
(203) 561-4158,0.30613090097904205,0.33038780093193054,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.9265777172698832,1,1
+1-443-470-7200 or 855-291-4527,0.276714950799942,0.3408726453781128,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.8117815928333123,1,0
2694292367,0.16242989897727966,0.3787851333618164,1.0,0,0.6000000000000001,10,0.0,1.0,0,0.42881690925609117,1,0
(313) 986-3521,0.3059803545475006,0.3854466676712036,0.7142857142857143,3,0.8,14,0.0,1.0,0,0.7938311221239752,1,1
+1-443-470-7200 or 855-291-4527,0.27788498997688293,0.39578795433044434,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.7021039544849872,1,0
3365581004,0.16276350617408752,0.43359285593032837,1.0,0,0.5,10,0.0,1.0,0,0.3753824090169789,1,0
(703) 254-3030,0.30563221126794815,0.4401000738143921,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6944591355322284,1,1
+1-443-470-7200 or 855-291-4527,0.2768009603023529,0.4508010149002075,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.6140189066449212,1,0
336-558-1004,0.15844109654426575,0.48858773708343506,0.8333333333333334,2,0.5,12,0.0,1.0,0,0.32428315374205846,1,0
(703) 254-3029,0.30585741251707077,0.4951176047325134,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.6177457473695812,1,1
+1-443-470-7200 or 855-291-4527,0.277875691652298,0.5054778456687927,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.5497276375327718,1,0
6196636492,0.16282787919044495,0.5432909727096558,1.0,0,0.5,10,0.0,1.0,0,0.29970602800984664,1,0
(619) 517-8465,0.3058202266693115,0.5499129891395569,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.5561237442746717,1,1
+1-443-470-7200 or 855-291-4527,0.2769254744052887,0.5604569911956787,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.4941056756359153,1,0
619 663 6492,0.15910843014717102,0.5981817245483398,0.8333333333333334,0,0.5,12,0.0,1.0,0,0.2659863343049675,1,0
(619) 663-6492,0.3059067279100418,0.6047655940055847,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.5058261004198538,1,1
+1-443-470-7200 or 855-291-4527,0.27792540192604065,0.6151439547538757,0.6774193548387096,6,0.1,31,0.0,1.0,0,0.45180473281657774,1,0
800-543-8917 303-449-3711,0.05717697739601135,0.8004328012466431,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.07143248736742568,1,0
2032739273,0.026752084493637085,0.049889832735061646,1.0,0,0.7,10,0.06889246630706454,1.0,0,0.5362124267538352,1,1
(203) 249-3514,0.441709790378809,0.05627685785293579,0.7142857142857143,3,0.8,14,0.0,1.0,0,7.848731405752444,1,1
+1-443-470-7200 or 855-291-4527,0.14181557297706604,0.06664107739925385,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.12801849089197,1,0
2032739273,0.02685883641242981,0.10480615496635437,1.0,0,0.7,10,0.06816093756211358,1.0,0,0.25626911083553544,1,1
(203) 361-4746,0.44163841009140015,0.11107680201530457,0.7142857142857143,3,0.8,14,0.0,1.0,0,3.975937604801994,1,1
+1-443-470-7200 or 855-291-4527,0.14182087779045105,0.12156176567077637,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,1.166647344751426,1,0
6175717860,0.02690526843070984,0.15959075093269348,1.0,0,0.7,10,0.06784518618818704,1.0,0,0.16858808975695064,1,1
(617) 947-1416,0.44166189059615135,0.16596853733062744,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.6611021377755484,1,1
+1-443-470-7200 or 855-291-4527,0.1419437825679779,0.17638146877288818,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.8047499479709977,1,0
6175717860,0.026897162199020386,0.21445751190185547,1.0,0,0.7,10,0.06790020536490948,1.0,0,0.12541895381298537,1,1
(617) 947-5917,0.44157661870121956,0.22060135006904602,0.7142857142857143,3,0.8,14,0.0,1.0,0,2.0016859229423942,1,1
+1-443-470-7200 or 855-291-4527,0.14171019196510315,0.23119637370109558,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.6129403188996156,1,0
2032493514,0.026765793561935425,0.269363135099411,1.0,0,0.7,10,0.06879808586265944,1.0,0,0.09936658253355553,1,1
(203) 273-9273,0.4417046941816807,0.2757279872894287,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.6019523319759983,1,1
+1-443-470-7200 or 855-291-4527,0.1420159637928009,0.28601187467575073,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.49653696167979383,1,0
203-249-3514,0.02255842089653015,0.3242364525794983,0.8333333333333334,2,0.7,12,0.10478526798349702,1.0,0,0.06957376674737832,1,1
(203) 561-4158,0.4418232589960098,0.3304342031478882,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.337095003156396,1,1
+1-443-470-7200 or 855-291-4527,0.14102259278297424,0.34091904759407043,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.413652977518319,1,0
2694292367,0.02673754096031189,0.37883153557777405,1.0,0,0.7,10,0.06899273318908748,1.0,0,0.07057878732494108,1,1
(313) 986-3521,0.4416727125644684,0.38549306988716125,0.7142857142857143,3,0.8,14,0.0,1.0,0,1.1457315353612347,1,1
+1-443-470-7200 or 855-291-4527,0.14219263195991516,0.395834356546402,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,0.3592216551864451,1,0
3365581004,0.02707114815711975,0.433639258146286,1.0,0,0.6,10,0.06672905486663887,1.0,0,0.062427663595725144,1,0
(703) 254-3030,0.4413245692849159,0.44014647603034973,0.7142857142857143,3,0.7,14,0.0,1.0,0,1.0026743155843636,1,1
+1-443-470-7200 or 855-291-4527,0.14110860228538513,0.45084741711616516,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.3129845795799417,1,0
336-558-1004,0.022748738527297974,0.4886341392993927,0.8333333333333334,2,0.6,12,0.10280987680261564,1.0,0,0.04655567456715295,1,0
(703) 254-3029,0.44154977053403854,0.49516400694847107,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.8917224851068446,1,1
+1-443-470-7200 or 855-291-4527,0.1421833336353302,0.5055242478847504,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.28125862007933805,1,0
6196636492,0.027135521173477173,0.5433373749256134,1.0,0,0.6,10,0.06630087943837719,1.0,0,0.0499422135923902,1,0
(619) 517-8465,0.4415125846862793,0.5499593913555145,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.802807968766735,1,1
+1-443-470-7200 or 855-291-4527,0.14123311638832092,0.5605033934116364,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.25197503899777435,1,0
619 663 6492,0.023416072130203247,0.5982281267642975,0.8333333333333334,0,0.6,12,0.0961729435430695,1.0,0,0.0391423136764606,1,0
(619) 663-6492,0.4415990859270096,0.6048119962215424,0.7142857142857143,3,0.7,14,0.0,1.0,0,0.7301415291764867,1,1
+1-443-470-7200 or 855-291-4527,0.14223304390907288,0.6151903569698334,0.6774193548387096,6,0.2,31,0.0,1.0,0,0.2312013039481753,1,0
800-543-8917 303-449-3711,0.07851538062095642,0.8004792034626007,0.8,4,0.30000000000000004,25,0.0,0.0,0,0.09808534962054778,1,0
2032739273,0.004314541816711426,0.03820253908634186,1.0,0,0.7,10,0.6495638237852706,1.0,1,0.11293565779234094,1,1
(203) 249-3514,0.4727764166891575,0.044589564204216,0.7142857142857143,3,0.8,14,0.0,1.0,0,10.602611227880736,1,1
+1-443-470-7200 or 855-291-4527,0.11074894666671753,0.05495378375053406,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,2.015273996335965,1,0
2032739273,0.004207789897918701,0.09311886131763458,1.0,0,0.7,10,0.6565351863541344,1.0,1,0.04518681448166902,1,1
(203) 361-4746,0.47270503640174866,0.09938950836658478,0.7142857142857143,3,0.8,14,0.0,1.0,0,4.756038017818136,1,1
+1-443-470-7200 or 855-291-4527,0.11075425148010254,0.10987447202205658,0.6774193548387096,6,0.30000000000000004,31,0.0,1.0,0,1.0079979584330665,1,0
